age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,nativecountry,class
52,2,103995,11,9,2,11,5,4,0,0,0,40,38,0
31,2,263796,0,6,2,13,0,4,1,0,0,50,38,0
35,2,111499,11,9,2,9,0,4,1,0,0,40,38,0
28,2,202222,9,13,4,11,1,4,1,0,0,40,38,0
31,2,230246,9,13,4,11,1,4,1,0,0,40,38,0
36,2,37778,11,9,2,3,0,4,1,0,0,48,38,0
17,2,144752,0,6,4,5,3,0,1,0,0,20,38,0
27,2,220931,11,9,0,0,4,4,0,0,0,32,38,0
38,0,68840,15,10,2,3,0,4,1,0,0,40,38,1
38,2,205339,6,5,2,6,0,4,1,0,0,40,38,0
44,2,172837,11,9,2,0,0,2,1,0,0,52,38,1
41,5,159131,15,10,2,0,0,2,1,0,0,40,38,0
30,2,207284,11,9,2,6,0,4,1,0,0,40,38,0
20,2,350824,15,10,4,11,3,4,0,0,0,20,38,0
39,4,183081,12,14,4,11,1,4,1,0,0,60,38,1
37,4,177974,11,9,2,4,0,4,1,3942,0,99,38,0
63,2,192849,9,13,0,7,1,4,0,0,0,10,38,0
18,2,169882,1,7,4,5,3,4,0,0,0,12,38,0
21,2,137320,15,10,4,0,3,2,1,0,0,20,38,0
34,2,251521,12,14,2,9,5,4,0,0,0,40,38,1
17,2,329791,2,8,4,5,3,4,1,0,0,25,38,0
32,2,261319,15,10,2,2,0,4,1,0,0,50,38,1
37,1,343052,11,9,5,0,4,4,0,0,0,40,38,0
28,2,53271,11,9,4,13,2,4,1,0,0,38,38,0
20,2,129024,15,10,4,7,3,4,0,0,0,25,38,0
29,2,179768,15,10,2,2,0,4,1,0,0,50,38,0
32,2,144949,11,9,2,11,0,4,1,0,0,40,38,1
27,2,150861,15,10,4,7,3,4,0,0,0,40,38,0
44,1,112763,12,14,0,9,4,4,0,0,0,38,38,0
25,2,116358,11,9,4,0,3,1,1,0,0,40,29,0
38,4,331374,1,7,2,7,0,4,1,0,0,60,38,0
52,2,152811,0,6,6,7,4,4,0,0,0,40,38,0
68,1,202699,14,15,2,9,0,4,1,6418,0,35,38,1
55,2,92847,5,4,6,8,4,4,0,0,0,30,38,0
41,2,137142,11,9,0,13,1,4,1,0,0,50,38,0
36,2,953588,1,7,6,0,4,4,0,0,0,40,38,0
35,1,225544,9,13,2,10,0,4,1,0,0,48,38,0
62,2,116289,9,13,2,9,0,4,1,0,0,45,38,0
32,2,279912,15,10,4,12,1,2,0,0,0,40,38,0
57,4,256630,9,13,0,11,1,4,1,0,0,60,1,1
42,2,259727,9,13,0,9,4,2,0,25236,0,20,38,1
47,2,331650,11,9,2,0,5,4,0,0,0,40,38,1
34,2,182006,1,7,4,0,1,4,0,4416,0,30,38,0
19,2,277708,11,9,4,5,3,2,1,0,0,40,38,0
36,2,64874,1,7,2,6,0,4,1,0,0,40,38,0
37,2,376455,15,10,2,3,0,4,1,0,0,40,38,1
57,2,125000,15,10,2,2,0,4,1,0,0,40,38,1
43,2,390369,7,12,2,5,0,4,1,0,0,40,38,1
51,2,250423,9,13,2,3,0,4,1,0,0,50,38,1
48,1,27802,12,14,5,9,1,4,1,0,1876,50,38,0
50,2,137192,9,13,2,2,0,1,1,0,0,20,29,0
28,5,200068,9,13,4,0,1,3,0,0,0,40,38,0
26,2,220656,11,9,4,0,3,2,1,0,0,40,38,0
35,2,199501,7,12,0,3,4,2,0,0,0,50,22,0
26,2,181613,11,9,2,6,5,2,0,0,0,40,38,0
32,2,329432,12,14,4,0,4,4,0,0,0,40,38,0
37,2,139180,1,7,4,7,4,2,0,0,0,40,38,0
25,2,256545,15,10,4,7,1,4,0,0,0,45,38,0
31,2,246439,11,9,4,4,1,4,1,0,0,38,38,0
20,2,182615,11,9,4,5,3,4,1,0,0,40,38,0
26,2,131401,9,13,4,3,1,4,0,0,0,40,38,0
26,2,259138,1,7,2,7,5,4,0,2407,0,36,38,0
43,2,107503,9,13,2,9,0,4,1,0,0,48,38,1
61,5,205482,11,9,3,13,1,4,0,0,0,60,38,0
34,2,184833,9,13,4,3,1,4,0,4650,0,50,38,0
43,2,395997,11,9,2,13,0,4,1,0,0,55,38,0
33,2,158438,15,10,2,2,0,4,1,0,0,50,38,1
42,3,190044,8,11,2,3,0,4,1,7298,0,52,38,1
42,4,184378,15,10,2,9,0,4,1,0,0,40,38,0
18,2,118983,11,9,4,3,3,4,1,0,0,30,38,0
48,2,99127,8,11,2,0,0,4,1,0,0,40,38,0
41,1,106982,9,13,2,9,5,4,0,0,0,52,38,0
47,2,213668,15,10,5,6,1,4,1,8614,0,65,38,1
50,1,159689,15,10,6,0,4,4,0,0,0,35,38,0
57,2,354923,9,13,0,3,1,4,0,0,0,45,38,0
21,2,200207,11,9,4,5,3,4,1,0,0,40,38,0
28,1,98590,15,10,2,10,0,4,1,0,0,40,38,1
42,2,221947,12,14,2,3,0,4,1,0,0,45,38,1
33,2,160634,11,9,2,6,0,4,1,0,0,50,38,1
53,1,179237,6,5,2,13,0,4,1,0,0,40,38,0
39,2,97771,8,11,2,3,0,4,1,0,0,45,38,0
17,2,237399,1,7,4,11,3,4,1,0,0,20,38,0
35,2,276559,9,13,2,9,0,4,1,7298,0,45,38,1
50,2,178251,12,14,2,0,5,4,0,0,0,40,38,1
58,2,145370,9,13,2,11,0,2,1,15024,0,50,38,1
21,2,249271,15,10,4,2,3,4,1,0,0,40,38,0
66,4,257562,1,7,2,4,0,4,1,0,0,40,38,0
59,0,115842,11,9,2,9,0,4,1,0,0,40,38,0
21,2,341368,11,9,0,2,1,4,1,0,0,20,38,0
25,2,67151,9,13,4,3,1,4,0,0,0,60,38,0
21,2,228649,11,9,4,2,3,4,1,0,0,40,38,0
53,2,164198,11,9,2,13,0,2,1,0,0,40,38,1
64,1,190228,11,9,6,0,1,4,0,0,0,35,38,1
19,2,179707,15,10,4,0,3,4,1,0,0,30,38,0
59,3,132559,10,16,2,2,0,4,1,0,1977,55,38,1
36,2,473547,11,9,2,2,0,2,1,0,0,30,38,0
55,3,284526,4,3,2,11,0,4,1,0,0,40,4,0
20,2,112854,15,10,4,12,1,4,0,0,0,32,38,0
28,2,271012,11,9,4,0,1,2,0,0,0,40,38,0
34,2,298995,15,10,4,12,1,2,0,0,0,50,38,0
41,2,172712,9,13,0,12,4,4,0,0,0,40,38,1
24,2,375698,15,10,4,0,1,4,0,0,0,40,23,0
42,5,355756,15,10,0,12,1,4,1,0,0,40,38,0
28,2,147951,8,11,2,2,0,4,1,0,0,42,38,0
58,2,156493,11,9,2,6,0,4,1,0,0,35,38,0
34,2,215857,11,9,4,6,1,0,1,0,0,40,25,0
22,2,88824,15,10,4,0,1,4,1,0,0,40,38,0
26,2,242150,11,9,2,6,0,4,1,0,0,40,25,0
30,2,295010,15,10,2,0,2,4,0,0,0,40,38,1
67,4,268781,9,13,2,9,0,4,1,0,0,20,38,1
46,2,360593,12,14,0,9,1,4,1,4650,0,44,38,0
35,2,306678,15,10,2,2,0,4,1,0,0,52,38,0
42,3,377018,1,7,2,3,0,4,1,0,0,40,38,0
24,2,131230,15,10,4,9,1,4,1,0,0,40,38,0
34,3,229732,7,12,0,7,4,4,1,0,0,40,38,0
21,2,159879,15,10,4,0,3,4,0,0,0,40,38,0
49,2,204629,9,13,2,11,0,4,1,0,0,40,38,1
48,2,46580,11,9,0,9,4,4,0,0,0,40,38,0
25,2,471768,11,9,4,0,3,2,0,0,0,32,38,0
38,2,117802,12,14,2,3,0,4,1,7688,0,60,38,1
28,2,175537,15,10,5,0,4,2,0,0,0,37,38,0
22,2,247734,11,9,4,11,3,4,1,0,0,40,38,0
43,2,190885,5,4,6,7,4,4,0,0,0,38,25,0
49,2,117849,11,9,2,2,0,4,1,0,0,40,38,1
54,3,103794,12,14,0,3,4,4,0,5721,0,35,38,0
35,4,222450,11,9,2,4,0,4,1,0,0,40,25,0
36,2,558344,11,9,4,7,1,2,1,0,0,48,38,0
18,2,131825,1,7,4,6,3,4,1,0,0,21,38,0
45,2,166181,11,9,6,8,3,2,0,0,0,25,38,0
22,2,179392,11,9,4,7,3,4,0,0,0,20,38,0
47,1,232149,12,14,0,9,4,4,0,0,0,45,38,0
23,2,96748,9,13,4,13,3,4,1,0,0,40,38,0
36,2,177895,12,14,0,9,1,4,0,0,0,40,38,0
23,2,207066,0,6,4,7,1,4,1,0,0,30,38,0
53,2,127749,11,9,2,0,0,4,1,0,0,40,38,1
23,2,216129,15,10,4,5,3,4,1,0,0,40,38,0
51,2,245356,15,10,2,3,0,4,1,7298,0,55,38,1
52,2,30846,15,10,0,6,1,4,0,0,0,40,38,0
47,2,216414,9,13,4,3,1,4,1,0,0,40,38,0
47,2,361390,0,6,2,6,0,4,1,4064,0,40,21,0
29,2,255364,15,10,0,7,3,4,1,594,0,24,38,0
19,2,197377,15,10,4,0,3,2,1,0,0,20,38,0
66,4,197816,9,13,2,3,0,4,1,0,0,17,38,1
38,2,194140,15,10,5,6,4,2,1,0,0,50,38,0
33,2,102130,8,11,0,11,1,4,1,0,0,50,38,0
51,0,85815,9,13,2,3,0,1,1,0,0,40,38,1
30,2,176064,11,9,0,2,4,4,1,0,0,55,38,0
43,2,38946,9,13,2,9,0,4,1,0,0,50,38,1
29,2,249463,11,9,2,2,0,4,1,0,0,50,38,0
38,2,175665,15,10,2,9,5,4,0,0,0,40,38,0
58,2,111385,11,9,4,2,1,4,1,0,0,40,38,0
56,5,165867,10,16,2,9,0,4,1,0,0,40,38,1
41,2,347890,11,9,0,6,1,4,1,0,0,40,38,0
43,3,49249,7,12,2,3,0,4,1,0,0,50,38,1
50,2,125417,9,13,2,3,0,4,1,7298,0,65,38,1
73,4,30958,15,10,2,11,0,4,1,0,0,25,38,0
45,5,191001,9,13,2,0,0,4,1,7688,0,40,38,1
18,4,68073,1,7,4,0,3,4,0,0,0,20,38,0
33,2,233149,2,8,0,6,3,4,1,0,0,40,38,0
20,2,204596,2,8,4,0,3,4,0,0,0,20,38,0
37,2,109996,6,5,2,7,5,1,0,0,0,40,16,0
29,2,251170,11,9,0,0,3,4,0,0,0,40,38,0
22,2,140001,15,10,4,7,3,4,1,0,0,40,38,0
61,5,347445,12,14,2,3,0,4,1,0,0,40,38,1
27,4,229126,9,13,4,9,1,1,0,0,0,30,38,0
47,2,235431,13,1,4,11,4,2,0,0,0,40,13,0
56,2,209280,11,9,5,11,4,2,0,0,0,16,38,0
26,2,172013,11,9,4,2,3,4,1,0,0,40,38,0
30,3,133876,11,9,2,3,0,4,1,0,0,45,38,0
60,2,152727,15,10,2,3,0,4,1,0,1902,40,38,1
30,2,139838,0,6,5,7,1,2,1,0,0,40,38,0
28,2,153885,15,10,2,13,5,4,0,0,0,45,38,0
64,4,21174,11,9,2,2,0,4,1,0,0,20,38,0
32,2,99548,15,10,0,5,1,0,1,0,0,40,38,0
31,1,220669,9,13,4,9,3,4,0,6849,0,40,38,0
36,2,91716,15,10,2,13,0,4,1,0,0,45,38,0
32,4,112115,2,8,2,2,0,4,1,0,0,70,38,1
49,2,220978,11,9,2,2,0,4,1,0,0,44,38,0
40,2,121012,11,9,2,6,0,4,1,0,0,40,38,0
41,2,242804,11,9,2,13,0,4,1,0,0,40,38,0
51,4,192654,9,13,6,3,4,4,1,0,0,50,38,0
45,2,111706,3,2,4,6,4,1,0,0,0,40,39,0
41,2,174196,15,10,2,0,5,2,0,0,0,40,38,0
54,2,312500,15,10,4,7,1,4,0,0,0,40,38,0
19,2,39623,15,10,4,11,3,4,0,0,0,25,38,0
36,2,355468,0,6,5,11,1,4,1,0,0,40,38,0
45,5,62726,15,10,0,7,1,4,0,0,0,40,38,0
58,0,75867,11,9,2,12,0,4,1,0,0,40,38,0
34,2,111567,15,10,4,3,1,4,1,0,0,40,38,1
58,2,112945,8,11,2,3,0,4,1,0,0,40,38,0
53,2,191389,11,9,0,3,1,4,0,0,0,40,38,0
42,2,208584,7,12,5,11,1,2,0,0,0,40,38,0
49,2,99340,4,3,5,6,4,4,0,0,0,40,5,0
54,4,308087,12,14,0,9,1,4,1,0,0,30,38,0
64,2,166843,11,9,6,7,2,4,1,0,0,28,38,0
31,2,103573,15,10,2,7,0,4,1,0,0,45,38,0
28,2,264735,12,14,4,0,1,1,1,0,0,50,18,0
58,4,281792,15,10,2,11,0,4,1,0,0,60,38,0
52,2,184081,5,4,2,6,0,2,1,0,0,40,22,0
22,2,381741,11,9,2,12,0,4,1,0,0,40,38,0
58,2,98630,12,14,2,9,0,4,1,0,0,40,38,1
25,2,161631,15,10,2,2,0,4,1,0,0,40,38,0
33,2,152591,15,10,0,3,3,4,0,0,0,40,38,0
69,4,150080,11,9,2,4,0,4,1,0,0,40,38,0
18,2,278141,1,7,2,7,0,4,1,0,0,35,38,0
48,4,229328,2,8,6,11,4,1,0,0,0,40,34,0
26,2,278916,15,10,5,5,3,2,1,0,0,20,38,0
43,0,421871,9,13,4,0,1,2,1,6849,0,50,38,0
35,2,164193,15,10,4,13,1,4,1,0,0,40,38,0
33,4,189265,15,10,4,7,1,4,0,0,0,5,38,0
52,2,384959,15,10,2,13,0,4,1,0,0,36,38,1
62,2,67320,11,9,6,7,2,2,0,0,0,40,38,0
50,2,174655,9,13,2,2,0,4,1,0,1887,40,38,1
30,1,327203,11,9,2,7,0,4,1,0,0,40,38,0
25,2,51148,11,9,0,0,2,4,0,0,0,40,38,0
19,2,287380,15,10,4,5,3,4,1,0,0,27,38,0
58,2,131608,9,13,2,11,0,4,1,0,0,55,38,1
28,2,259609,11,9,4,2,3,4,1,0,0,50,38,0
33,2,104509,9,13,4,9,4,4,0,0,0,40,38,0
51,2,203435,11,9,0,11,1,4,0,0,0,40,38,0
27,2,148429,11,9,2,13,0,4,1,0,0,60,38,0
26,2,106950,15,10,4,2,1,2,1,0,0,40,38,0
19,2,87402,15,10,4,2,1,4,1,0,0,40,38,0
32,2,265638,15,10,2,10,0,2,1,0,0,60,38,0
27,2,430710,11,9,5,11,3,4,1,0,0,40,38,0
50,0,193116,11,9,2,3,0,4,1,0,0,40,38,1
29,2,94880,15,10,3,2,2,4,1,0,0,40,25,0
67,2,186427,9,13,2,3,0,4,1,0,0,45,38,0
53,2,348287,11,9,0,2,2,4,1,0,0,40,38,0
58,2,77498,11,9,2,11,0,4,1,0,0,60,38,0
47,2,199058,15,10,2,9,0,4,1,0,0,40,38,1
30,2,156464,11,9,4,11,3,4,1,0,0,40,10,0
45,2,131309,9,13,4,2,1,4,1,0,0,32,38,0
41,2,99679,0,6,2,2,0,4,1,0,0,40,38,0
26,2,136309,7,12,4,12,1,4,1,0,0,50,38,0
27,2,294451,1,7,2,4,0,4,1,0,0,40,38,0
44,2,104719,7,12,4,0,1,4,1,0,0,38,38,0
72,4,207889,5,4,2,4,0,4,1,0,0,50,38,0
24,2,215890,11,9,2,0,0,4,1,0,0,40,38,0
34,2,341239,11,9,4,13,3,2,1,0,0,40,38,0
66,4,58326,1,7,0,7,1,4,0,0,0,40,38,1
35,2,176544,15,10,0,11,1,4,1,0,1741,50,38,0
37,2,216149,1,7,2,2,0,4,1,0,0,45,38,0
65,2,274637,6,5,2,10,0,4,1,0,0,16,38,0
35,2,268292,8,11,2,11,0,4,1,0,0,65,38,0
43,2,343061,15,10,2,11,0,4,1,0,0,50,4,0
46,1,481258,9,13,2,0,0,4,1,0,0,45,38,1
17,2,181129,0,6,4,11,3,4,0,0,0,10,38,0
48,2,235891,11,9,4,7,1,4,1,0,0,40,32,0
33,4,41210,9,13,2,4,0,4,1,0,0,75,38,0
31,1,152109,15,10,2,0,0,4,1,0,0,30,38,0
28,2,114072,11,9,2,3,0,4,1,0,0,40,38,1
30,2,83066,11,9,2,13,0,2,1,0,0,30,38,0
18,2,110230,1,7,4,5,3,4,1,0,0,5,38,0
33,3,137421,11,9,2,11,0,1,1,0,0,45,34,0
46,3,222829,12,14,2,3,0,4,1,0,0,60,38,1
50,5,89652,12,14,6,9,4,4,0,0,0,60,38,0
43,3,375807,9,13,2,11,0,4,1,0,1977,60,38,1
29,2,184224,11,9,4,13,3,4,1,0,0,40,38,0
18,2,54639,11,9,4,4,3,4,1,0,0,40,38,0
47,3,77764,9,13,2,9,0,4,1,0,0,60,38,1
28,2,61523,11,9,0,3,1,4,1,0,0,55,38,0
60,4,54614,8,11,2,7,5,4,0,0,0,40,38,0
25,2,267594,15,10,2,0,5,4,0,0,0,40,38,0
19,2,140499,11,9,4,10,2,4,1,0,0,40,38,0
35,2,73471,11,9,2,5,0,4,1,0,0,40,38,0
41,0,33487,15,10,0,0,2,0,0,0,0,38,38,0
69,4,165814,15,10,2,3,0,4,1,0,0,35,38,0
44,5,46221,10,16,4,9,1,4,1,0,0,45,38,1
49,3,172246,9,13,2,11,0,4,1,99999,0,40,38,1
31,0,148207,11,9,2,10,0,4,1,0,0,53,38,0
36,2,389725,9,13,2,12,0,4,1,7298,0,40,10,1
33,2,343519,15,10,4,7,1,4,0,0,0,25,38,0
35,2,67317,7,12,4,5,1,4,1,0,0,50,38,0
53,4,257728,11,9,2,2,0,4,1,0,0,50,38,1
32,2,264554,15,10,2,12,0,4,1,0,0,40,38,1
26,2,224567,1,7,4,11,1,4,1,0,0,45,38,0
40,2,24038,9,13,4,3,1,4,0,0,0,55,38,0
35,2,210945,12,14,2,9,0,4,1,0,0,60,38,1
52,4,123727,11,9,5,3,1,4,1,0,0,60,38,0
18,2,138266,11,9,4,0,3,4,0,0,0,25,38,0
58,2,147098,14,15,2,9,0,4,1,15024,0,60,38,1
26,2,211695,11,9,2,0,0,4,1,0,0,40,38,0
33,4,196480,11,9,2,2,0,2,1,0,0,40,38,0
39,2,373699,12,14,0,3,1,4,1,0,0,40,38,0
47,2,189680,9,13,4,11,3,4,1,0,0,40,38,0
33,2,342458,11,9,4,2,1,4,1,0,0,40,38,0
28,2,161155,15,10,4,2,4,4,1,0,0,48,38,0
48,1,116601,12,14,0,9,4,1,0,0,0,50,26,0
67,3,127605,9,13,2,11,0,4,1,0,2174,40,38,1
22,4,47541,15,10,4,11,3,4,1,0,0,20,38,0
62,2,134779,15,10,0,9,1,4,0,4650,0,40,38,0
42,4,177937,12,14,4,9,1,4,1,0,0,45,38,0
53,2,114758,10,16,2,9,0,4,1,0,0,20,38,0
64,1,287277,6,5,2,7,0,4,1,0,0,40,38,0
29,2,173113,9,13,2,12,0,4,1,0,0,40,38,0
51,2,169785,9,13,3,3,1,4,0,0,0,60,38,1
64,4,280508,11,9,2,13,0,4,1,0,0,50,38,0
24,2,360077,1,7,4,9,3,4,1,0,0,40,38,1
47,2,165229,2,8,2,0,0,4,1,0,0,40,38,0
35,2,282753,8,11,2,2,0,4,1,0,0,40,38,1
31,2,308812,12,14,0,3,1,4,0,0,0,40,38,0
64,2,132519,11,9,2,5,5,2,0,0,0,40,38,0
38,2,185053,12,14,2,9,5,4,0,0,0,20,38,1
42,1,261899,12,14,2,9,0,4,1,0,0,50,38,1
46,2,119939,1,7,2,2,0,4,1,0,0,40,38,0
37,2,276165,11,9,4,0,1,4,1,0,0,40,38,0
30,2,361280,9,13,4,9,1,1,1,0,0,40,38,0
33,2,195770,11,9,2,6,0,4,1,0,0,40,38,0
52,1,289804,9,13,2,9,0,2,1,0,0,40,38,0
21,2,247115,11,9,4,0,3,2,0,0,0,60,38,0
48,0,50459,11,9,0,7,4,4,1,0,0,40,38,0
22,2,260617,2,8,2,6,0,4,1,0,0,60,38,0
20,2,155066,11,9,4,6,3,4,1,0,0,60,38,0
80,2,227210,9,13,2,3,0,4,1,9386,0,40,38,1
47,1,47270,7,12,5,0,4,2,0,0,0,40,38,0
35,2,111128,9,13,2,3,0,4,1,15024,0,65,38,1
37,2,119929,11,9,2,11,0,4,1,0,0,45,38,1
73,2,157248,11,9,6,0,1,4,0,0,0,20,38,0
45,2,174386,11,9,4,7,2,4,0,0,0,30,38,0
34,2,21755,11,9,2,4,0,0,1,0,0,63,38,0
35,2,261646,11,9,2,6,0,4,1,0,0,40,38,0
41,2,590204,12,14,2,9,5,4,0,15024,0,40,38,1
36,2,679853,11,9,2,2,0,2,1,0,0,40,5,0
40,2,144928,15,10,2,5,0,4,1,7298,0,40,38,1
27,2,110663,11,9,2,11,0,4,1,0,0,50,38,0
52,4,182187,11,9,2,13,0,2,1,0,0,40,13,1
45,2,160703,12,14,0,9,1,4,0,0,0,55,38,0
39,2,279323,11,9,2,0,0,4,1,0,0,40,38,0
30,2,131425,11,9,2,2,0,4,1,0,0,40,38,0
38,2,180288,15,10,2,11,0,4,1,0,1977,60,38,1
43,3,123490,9,13,2,3,0,4,1,0,0,40,38,1
20,2,421474,15,10,4,11,3,4,1,0,0,20,38,0
38,2,100079,10,16,3,9,1,1,1,27828,0,60,2,1
30,2,95639,1,7,4,5,2,0,1,0,0,40,38,0
30,2,169002,8,11,4,0,3,4,1,0,0,40,38,0
59,4,49893,11,9,6,2,1,4,1,0,0,24,38,0
30,0,234994,15,10,0,3,1,2,1,0,0,40,38,0
43,3,137232,9,13,3,11,4,4,0,0,0,42,38,0
49,4,27067,8,11,4,0,1,4,0,0,0,60,38,0
40,2,193385,14,15,2,9,5,1,0,0,0,40,2,0
34,2,181372,1,7,2,7,5,4,0,0,0,23,38,0
47,2,189143,11,9,0,4,1,4,1,0,0,40,38,0
57,4,115422,11,9,2,2,0,4,1,3137,0,40,38,0
64,4,163510,12,14,2,9,0,4,1,0,2415,50,38,1
35,2,241998,11,9,4,5,1,4,1,0,0,30,38,0
39,2,106838,15,10,2,11,0,4,1,4386,0,45,38,1
30,1,325658,11,9,2,3,0,4,1,0,0,40,38,0
71,2,244688,5,4,2,13,0,4,1,6514,0,40,38,1
29,2,244721,9,13,4,2,1,4,1,0,0,40,38,0
40,2,170721,0,6,2,2,0,4,1,0,0,50,38,1
39,2,105803,15,10,2,11,0,4,1,0,0,40,38,0
53,2,152810,9,13,2,9,0,4,1,0,0,40,38,1
50,2,138944,9,13,2,11,0,4,1,0,0,60,38,0
50,2,392668,15,10,2,6,0,4,1,4386,0,40,38,0
28,2,192257,9,13,2,9,0,4,1,0,0,40,23,0
70,3,46577,9,13,6,4,4,4,0,0,0,6,38,0
44,2,174325,15,10,2,2,0,2,1,0,0,40,38,0
41,1,307767,11,9,2,10,0,4,1,0,0,40,38,0
27,2,192698,15,10,4,0,1,4,0,0,0,40,38,0
19,2,443809,11,9,4,7,2,4,1,0,0,30,38,0
18,2,218100,1,7,4,11,3,4,0,0,0,25,38,0
20,2,123173,15,10,4,11,3,2,0,0,0,15,38,0
33,2,241697,15,10,3,11,4,0,1,0,1602,40,38,0
53,3,233149,7,12,2,13,0,4,1,0,0,45,38,1
56,2,357939,11,9,2,6,0,4,1,0,0,40,38,0
18,2,73928,11,9,4,11,3,1,0,0,0,20,38,0
54,5,88528,12,14,4,9,4,4,0,0,0,37,38,0
40,2,245073,5,4,4,7,1,4,1,0,0,20,38,0
45,2,148824,5,4,2,6,0,0,1,0,0,40,38,0
27,2,106276,11,9,4,0,3,4,0,0,0,40,38,0
48,2,185039,15,10,0,3,1,4,0,0,0,40,38,0
35,2,210310,11,9,2,11,0,4,1,0,0,55,38,1
27,2,150767,15,10,4,6,3,4,1,0,0,48,38,0
27,2,30237,11,9,2,11,5,4,0,0,0,45,38,0
22,2,264765,15,10,4,4,3,4,1,0,0,10,38,0
29,2,148069,8,11,4,0,1,4,0,0,0,40,38,0
51,4,168539,11,9,2,4,0,4,1,0,0,84,38,0
25,5,66692,9,13,4,11,1,4,0,0,0,40,38,0
35,2,122747,9,13,2,9,0,4,1,0,0,50,38,1
36,3,176289,10,16,4,9,1,4,0,0,0,40,38,0
57,2,238017,11,9,6,12,1,2,0,0,0,54,38,0
28,2,41099,15,10,2,11,0,4,1,0,0,40,38,0
34,2,190151,15,10,4,0,1,4,0,0,0,42,38,0
58,2,109159,11,9,6,12,4,4,0,0,0,38,38,0
37,1,176949,12,14,2,3,0,4,1,7688,0,55,38,1
61,2,293899,9,13,2,3,0,4,1,0,0,50,38,1
48,2,168262,9,13,2,11,0,4,1,0,0,25,38,1
64,2,208862,1,7,2,13,0,4,1,0,0,15,38,0
50,2,69477,0,6,2,4,0,4,1,0,0,45,38,0
34,2,443546,11,9,4,5,3,4,1,0,0,40,10,0
59,4,49996,11,9,6,7,1,2,0,0,0,20,38,0
75,5,220618,15,10,6,0,1,4,0,0,0,10,38,0
30,2,127875,9,13,2,0,5,4,0,0,0,40,38,0
26,2,217517,8,11,2,13,0,4,1,2885,0,40,38,0
20,2,162151,11,9,4,11,3,2,0,0,0,20,38,0
53,0,314871,15,10,5,0,1,2,0,0,0,40,38,0
48,1,193960,12,14,2,9,0,4,1,7688,0,50,38,1
33,2,198103,11,9,4,2,3,4,1,0,0,40,38,0
47,5,106466,15,10,0,2,4,4,1,0,0,40,38,0
51,2,122109,9,13,0,3,4,4,0,0,0,50,38,0
54,2,254152,11,9,2,9,0,4,1,0,0,40,38,0
51,2,249449,9,13,2,3,0,4,1,0,0,55,38,1
47,2,184169,9,13,0,0,1,4,0,0,0,35,38,0
34,3,156192,15,10,2,3,0,4,1,0,0,45,38,1
31,4,175509,11,9,0,12,1,4,1,0,0,60,38,0
42,2,297266,15,10,2,11,0,4,1,0,0,90,38,1
24,2,188073,15,10,4,0,3,2,0,0,0,40,38,0
79,2,121552,5,4,6,7,4,2,1,0,0,5,38,0
38,2,177134,11,9,2,11,5,2,0,0,0,40,38,0
67,2,127921,11,9,2,3,0,4,1,9386,0,40,38,1
25,2,210794,15,10,4,6,3,4,0,0,0,40,38,0
47,2,149366,9,13,2,6,0,4,1,0,0,40,28,0
47,2,158924,9,13,2,3,5,4,0,0,0,40,38,1
46,2,270437,11,9,0,3,4,4,0,0,0,40,38,0
26,2,266505,11,9,2,11,0,4,1,5013,0,38,38,0
32,2,37070,11,9,4,6,1,4,1,0,0,40,23,0
26,0,56419,14,15,4,9,1,1,0,0,0,20,34,0
52,2,389270,8,11,0,0,1,4,0,0,0,36,38,0
61,2,205266,11,9,2,0,0,4,1,0,0,40,38,0
46,0,104575,8,11,0,12,1,4,0,0,0,40,38,0
41,4,99220,15,10,2,6,0,4,1,0,0,40,38,0
48,2,178313,11,9,2,11,0,4,1,0,0,60,38,0
41,1,103614,9,13,2,9,0,4,1,0,0,45,38,1
47,2,114882,8,11,2,13,0,4,1,0,0,40,38,0
33,2,186977,11,9,2,13,0,4,1,0,0,40,3,0
22,2,208893,15,10,4,11,1,4,1,0,0,10,38,0
57,3,84231,12,14,2,11,0,4,1,0,1977,50,38,1
20,2,129240,15,10,4,11,3,4,0,0,0,30,38,0
64,2,113061,11,9,2,2,0,4,1,0,0,40,38,0
36,2,243409,9,13,2,2,0,4,1,0,0,45,38,0
40,2,77975,11,9,2,2,0,4,1,0,0,40,38,0
40,2,165599,11,9,2,11,0,4,1,4064,0,40,38,0
31,2,85374,11,9,4,7,1,4,1,0,0,42,38,0
32,4,45604,9,13,2,4,0,4,1,0,0,70,38,0
42,2,109501,4,3,5,5,4,4,0,0,0,40,38,0
25,2,75759,15,10,4,0,1,4,1,3325,0,40,38,0
27,2,144808,15,10,4,0,3,2,0,0,0,40,38,0
47,2,155890,9,13,2,9,0,4,1,7688,0,40,38,1
56,4,108496,11,9,2,2,0,4,1,0,0,40,38,0
31,2,101562,15,10,0,7,3,4,0,0,0,35,38,0
29,2,116372,9,13,4,11,1,4,0,0,0,50,38,1
17,2,58037,0,6,4,7,3,4,1,0,0,40,38,0
38,2,339025,11,9,2,5,0,1,1,0,1579,40,39,0
31,2,117659,1,7,2,13,0,4,1,0,0,40,38,1
23,2,372898,11,9,2,11,5,4,0,0,0,40,38,0
24,2,199426,9,13,4,7,3,4,0,0,0,30,38,0
